CBSA,NAME,LON,LAT,POP,ALAND,AWATER,IS_MSA,CSA,ISCUS
21020,"Elizabeth City, NC",-76.247331,36.294076,40568,226.882,62.448,false,545,true
24780,"Greenville, NC",-77.383372,35.576487,170243,652.366,3.184,true,274,true
40460,"Rockingham, NC",-79.73537400000001,34.942668,42946,473.689,6.014,false,246,true
31300,"Lumberton, NC",-79.091794,34.677173,116530,947.295,1.96,false,246,true
22580,"Forest City, NC",-81.897864,35.350767,64444,565.437,1.812,false,,true
29900,"Laurinburg, NC",-79.47396599999999,34.785743,34174,319.14,1.483,false,246,true
10620,"Albemarle, NC",-80.25190899999998,35.320567999999994,62504,395.079,9.725,false,172,true
34340,"Mount Airy, NC",-80.657197,36.431129,71359,532.645,4.012,false,268,true
14820,"Brevard, NC",-82.74307700000001,35.210116,32986,378.358,1.966,false,120,true
25780,"Henderson, NC",-78.402975,36.332774,42578,252.396,16.29,false,450,true
14380,"Boone, NC",-81.686035,36.218213,54086,312.438,0.879,false,,true
24140,"Goldsboro, NC",-77.986675,35.372889,117333,553.922,3.8,true,,true
35900,"North Wilkesboro, NC",-81.133714,36.191877,65969,753.679,2.646,false,,true
48980,"Wilson, NC",-77.93379,35.727699,78784,367.574,5.534,false,468,true
19860,"Dickinson, ND",-102.78225833421024,46.934304575143464,38686,4491.893,83.607,false,,true
13900,"Bismarck, ND",-100.82524587658067,46.826730703672936,133626,4280.986,63.74499999999999,true,,true
33500,"Minot, ND",-101.2867165918624,48.25965902073608,77546,4764.214,96.227,true,,true
27420,"Jamestown, ND",-98.73948000000001,46.917429,21593,2221.904,76.167,false,,true
48780,"Williston, ND",-103.581969,48.198161,40950,2077.6,70.207,false,,true
30620,"Lima, OH",-84.123687,40.757218,102206,402.545,4.306,true,338,true
11740,"Ashland, OH",-82.28430500000002,40.854406,52447,422.987,3.848,false,360,true
17410,"Cleveland, OH",-81.65485702622554,41.45711445650956,2185825,2700.843,2645.935,true,184,true
11900,"Athens, OH",-82.09958,39.342729,62431,503.644,4.773,false,198,true
47540,"Wapakoneta, OH",-84.27252,40.543994,46422,401.388,0.517,false,338,true
48540,"Wheeling, WV-OH",-80.78458551171173,40.02839528815953,139513,943.388,19.066,true,,true
15940,"Canton-Massillon, OH",-81.37063939486971,40.82236589944568,401574,969.877,9.587,true,184,true
46500,"Urbana, OH",-83.756495,40.121157,38714,428.989,0.839,false,212,true
44220,"Springfield, OH",-83.83172,39.927551,136001,396.877,5.641,true,212,true
48940,"Wilmington, OH",-83.84298,39.411451,42018,408.731,3.602,false,178,true
41400,"Salem, OH",-80.730613,40.780285,101877,531.917,2.81,false,566,true
18740,"Coshocton, OH",-81.863132,40.291486,36612,563.988,3.525,false,184,true
15340,"Bucyrus, OH",-82.87345599999999,40.796314,42025,401.786,0.911,false,360,true
24820,"Greenville, OH",-84.606299,40.116114,51881,598.102,1.639,false,212,true
19580,"Defiance, OH",-84.448702,41.29476,38286,411.45,2.731,false,,true
18140,"Columbus, OH",-82.92618900230363,40.00625251588648,2138926,4796.574,53.72,true,198,true
41780,"Sandusky, OH",-82.78476569712032,41.44960551228596,115986,505.992,704.8689999999999,true,184,true
47920,"Washington Court House, OH",-83.44385599999998,39.548506999999994,28951,406.361,0.654,false,198,true
45780,"Toledo, OH",-83.64997469428769,41.60340586855865,606240,1362.272,261.311,true,,true
23680,"Gallipolis, OH",-82.27522199999999,38.83179,29220,466.53,4.667,false,,true
19430,"Dayton-Kettering-Beavercreek, OH",-84.16625874624829,39.7799030008255,814049,1281.431,8.58,true,212,true
15740,"Cambridge, OH",-81.541964,40.017747,38438,522.254,6.049,false,198,true
22300,"Findlay, OH",-83.642078,41.038819,74920,531.325,2.325,false,248,true
35940,"Norwalk, OH",-82.613754,41.17638399999999,58565,492.243,3.332,false,184,true
48260,"Weirton-Steubenville, WV-OH",-80.64110713274385,40.38246748281909,116903,579.9290000000001,11.562999999999999,true,430,true
34540,"Mount Vernon, OH",-82.45432299999999,40.400283,62721,525.499,4.139,false,198,true
13340,"Bellefontaine, OH",-83.776776,40.382633,46150,458.506,8.337,false,198,true
49660,"Youngstown-Warren, OH",-80.72649143768076,41.13841846656108,430591,1029.589,32.167,true,566,true
32020,"Marion, OH",-83.127065,40.582108,65359,403.806,0.351,false,198,true
16380,"Celina, OH",-84.606448,40.515597,42528,462.447,10.978,false,338,true
49780,"Zanesville, OH",-81.996844,39.963489,86410,664.546,8.04,false,198,true
10420,"Akron, OH",-81.45778286409865,41.13103381630232,702219,900.198,23.990000000000002,true,184,true
31900,"Mansfield, OH",-82.54038999999999,40.761551,124936,495.227,4.849,true,360,true
17060,"Chillicothe, OH",-83.02302299999998,39.341679,77093,689.166,3.859,false,198,true
23380,"Fremont, OH",-83.100451,41.340365,58896,408.246,9.465,false,184,true
39020,"Portsmouth, OH",-82.944686,38.780894,74008,610.145,6.216,false,170,true
45660,"Tiffin, OH",-83.20210799999998,41.127755,55069,551.026,1.767,false,248,true
43380,"Sidney, OH",-84.194302,40.319534,48230,407.694,3.013,false,212,true
35420,"New Philadelphia-Dover, OH",-81.46700900000002,40.481355,93263,567.389,4.019,false,184,true
46780,"Van Wert, OH",-84.565846,40.85622699999999,28931,409.15,1.269,false,338,true
31930,"Marietta, OH",-81.517688,39.409803,59771,631.974,8.025,false,425,true
49300,"Wooster, OH",-81.86447600000001,40.836466,116894,554.789,1.946,false,184,true
21120,"Elk City, OK",-99.51102199999998,35.361158,22410,901.675,2.132,false,555,true
20460,"Durant, OK",-96.38612499999999,33.980731,46067,904.253,39.404,false,206,true
36420,"Oklahoma City, OK",-97.52332029062535,35.454190156345504,1425695,5511.736,69.92500000000001,true,416,true
11620,"Ardmore, OK",-97.19745,34.189514,48003,822.204,11.577,false,,true
45140,"Tahlequah, OK",-94.99560699999999,35.902314,47078,749.127,26.896,false,,true
30020,"Lawton, OK",-98.41559645553002,34.61905875067113,126652,1701.9609999999998,23.801000000000002,true,334,true
46140,"Tulsa, OK",-95.91263944096663,36.105875937259874,1015331,6270.226000000001,189.953,true,538,true
48220,"Weatherford, OK",-98.89113492137416,35.48305412394452,39437,1991.868,18.883,false,555,true
21420,"Enid, OK",-97.885455,36.398481,62846,1058.507,1.574,true,,true
11060,"Altus, OK",-99.331416,34.657239,24785,802.653,1.589,false,,true
38620,"Ponca City, OK",-97.125201,36.744254,43700,919.597,25.32,false,,true
34780,"Muskogee, OK",-95.366561,35.71185,66339,810.624,29.39,false,538,true
33060,"Miami, OK",-94.834841,36.857439,30285,470.817,13.789,false,309,true
44660,"Stillwater, OK",-97.00704899999998,36.0913,81646,684.901,12.352,false,,true
32540,"McAlester, OK",-95.721263,34.956346,43773,1305.522,72.363,false,,true
10220,"Ada, OK",-96.67319,34.774213,38065,720.411,4.855,false,,true
43060,"Shawnee, OK",-96.952883,35.321377,72454,787.793,5.732,false,416,true
20340,"Duncan, OK",-97.94661900000001,34.518536,42848,870.209,21.171,false,334,true
25100,"Guymon, OK",-101.448408,36.712185,21384,2041.273,7.42,false,,true
12780,"Bartlesville, OK",-95.93743199999999,36.728457,52455,415.524,8.831,false,538,true
49260,"Woodward, OK",-99.383574,36.423748,20470,1242.786,3.743,false,,true
12520,"Baker City, OR",-117.76208700000001,44.780021,16668,3067.967,20.013,false,,true
18700,"Corvallis, OR",-123.275062,44.57312300000001,95184,675.182,2.989,true,440,true
38900,"Portland-Vancouver-Hillsboro, OR-WA",-122.67698776925202,45.513646973128616,2512859,6687.508,136.838,true,440,true
11820,"Astoria, OR",-123.84104099999999,46.098894,41072,828.13,255.466,false,,true
18300,"Coos Bay-North Bend, OR",-124.232445,43.305461,64929,1596.065,210.292,false,,true
13460,"Bend, OR",-121.24868505816896,44.159758472158806,247493,7778.2480000000005,54.798,true,,true
15060,"Brookings, OR",-124.327962,42.251867,23446,1628.382,360.857,false,152,true
40700,"Roseburg, OR",-123.38877099999999,43.239963,111201,5035.711,97.247,false,,true
26220,"Hood River, OR",-121.56566100000002,45.658959,23977,522.087,11.214,false,,true
32780,"Medford, OR",-122.858631,42.347769,223259,2783.252,18.06,true,366,true
24420,"Grants Pass, OR",-123.38517,42.404433,88090,1638.649,2.174,true,366,true
28900,"Klamath Falls, OR",-121.72680199999999,42.285893,69413,5949.977,187.243,false,,true
21660,"Eugene-Springfield, OR",-123.119235,44.03956300000001,382971,4554.091,168.364,true,,true
35440,"Newport, OR",-124.002001,44.713731,50395,980.982,213.572,false,,true
10540,"Albany, OR",-122.959471,44.556336,128610,2289.277,19.325,true,440,true
41420,"Salem, OR",-123.00681910457192,44.95222147339698,433353,1922.021,13.399,true,440,true
25840,"Hermiston-Pendleton, OR",-119.05336762449913,45.79302922839553,92261,5245.977,33.203,false,,true
29260,"La Grande, OR",-118.01820800000002,45.341591,26196,2036.941,1.906,false,,true
45520,"The Dalles, OR",-121.20406600000001,45.541482,26670,2381.136,13.793,false,,true
23900,"Gettysburg, PA",-77.157037,39.851137,103852,518.69,3.001,true,276,true
38300,"Pittsburgh, PA",-79.94112521439513,40.458870060883186,2457000,5640.3009999999995,64.908,true,430,true
39740,"Reading, PA",-75.90987800000002,40.362681,428849,856.403,9.351,true,428,true
11020,"Altoona, PA",-78.37658500000002,40.487156000000006,122822,525.276,1.272,true,107,true
42380,"Sayre, PA",-76.527899,41.833895,59967,1147.474,13.591,false,,true
27780,"Johnstown, PA",-78.800185,40.408084,133472,687.51,5.221,true,306,true
44300,"State College, PA",-77.836167,40.839811,158172,1108.708,4.316,true,524,true
20180,"DuBois, PA",-78.499291,40.991528,80562,1145.325,9.241,false,524,true
30820,"Lock Haven, PA",-77.448809,41.140123,37450,887.984,8.949,false,558,true
14100,"Bloomsburg-Berwick, PA",-76.389553,41.038653,64727,483.212,7.182,false,146,true
32740,"Meadville, PA",-80.09840600000001,41.666386,83938,1012.355,25.247,false,240,true
25420,"Harrisburg-Carlisle, PA",-76.95413421933546,40.26955668413858,591712,1621.799,42.205,true,276,true
41260,"St. Marys, PA",-78.619743,41.419129,30990,826.901,4.939,false,,true
21500,"Erie, PA",-80.07268,42.068563,270876,798.913,759.17,true,240,true
16540,"Chambersburg, PA",-77.65485200000002,39.883461,155932,772.299,0.598,true,548,true
26500,"Huntingdon, PA",-78.00292599999999,40.428603,44092,874.652,14.615,false,107,true
26860,"Indiana, PA",-79.13050000000001,40.617473,83246,827.404,6.984,false,430,true
42540,"Scranton--Wilkes-Barre, PA",-75.81803815015645,41.30470295875847,567559,1746.052,30.135,true,,true
29540,"Lancaster, PA",-76.29248,40.07391,552984,943.924,39.911,true,,true
30140,"Lebanon, PA",-76.443132,40.340342,143257,361.835,0.665,true,276,true
48700,"Williamsport, PA",-76.981292,41.24927,114188,1228.92,15.026,true,558,true
14620,"Bradford, PA",-78.58325,41.865244,40432,979.694,5.033,false,,true
25850,"Hermitage, PA",-80.336703,41.26385500000001,110652,672.52,10.043,false,430,true
30380,"Lewistown, PA",-77.61588200000001,40.60427,46143,411.045,3.671,false,,true
20700,"East Stroudsburg, PA",-75.305852,41.038639,168327,608.357,8.754,false,106,true
44980,"Sunbury, PA",-76.67554587886669,40.894746427643625,109783,587.905,21.654,false,146,true
25770,"Hemlock Farms, PA",-74.983463,41.302389,58535,544.895,21.923,false,408,true
39060,"Pottsville, PA",-76.195872,40.712667,143049,778.579,4.178,false,,true
42780,"Selinsgrove, PA",-76.980927,40.787382,39736,328.784,2.764,false,146,true
43740,"Somerset, PA",-79.01235299999999,40.029001,74129,1075.047,6.61,false,306,true
30260,"Lewisburg, PA",-76.95923799999998,40.970242,42681,315.952,1.785,false,146,true
36340,"Oil City, PA",-79.76535499999999,41.404235,50454,674.265,8.552,false,,true
47620,"Warren, PA",-79.233295,41.853111,38587,884.282,14.428,false,,true
49620,"York-Hanover, PA",-76.75372,39.941929,456438,904.366,6.372,true,276,true
24940,"Greenwood, SC",-82.2190201278348,34.214615452299086,93646,946.797,28.758,false,273,true
24860,"Greenville-Anderson-Greer, SC",-82.422907322173,34.75325215492326,928195,2709.597,77.42500000000001,true,273,true
25940,"Hilton Head Island-Bluffton-Port Royal, SC",-80.81560101997549,32.32987141849306,215908,1231.1970000000001,393.864,true,,true
16700,"Charleston-North Charleston, SC",-80.04180097818445,32.927279807616216,799636,2590.193,572.86,true,,true
17900,"Columbia, SC",-81.05930690129995,34.044602333177814,829470,3703.061,130.776,true,192,true
23500,"Gaffney, SC",-81.648305,35.080959,56216,392.964,4.514,false,273,true
22500,"Florence, SC",-79.83400826423606,34.17526905735032,199964,1361.0929999999998,9.434000000000001,true,,true
34680,"Murrells Inlet, SC",-79.25094699999998,33.457552,63404,813.612,221.221,false,396,true
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",-78.937681,33.780221,351029,1133.306,121.42,true,396,true
35140,"Newberry, SC",-81.573551,34.264651,37719,630.293,16.993,false,192,true
42860,"Seneca, SC",-83.002043,34.707527,78607,626.556,47.006,false,273,true
36700,"Orangeburg, SC",-80.798783,33.47176,84223,1106.375,21.509,false,192,true
43900,"Spartanburg, SC",-81.97852703247918,34.946193416748066,355241,1321.958,13.25,true,273,true
44940,"Sumter, SC",-80.389604,33.929496,105556,665.078,17.007,true,192,true
26700,"Huron, SD",-98.2277,44.367306,19149,1258.698,6.114,false,,true
15100,"Brookings, SD",-96.78588399999998,44.31091,34375,792.217,12.719,false,,true
10100,"Aberdeen, SD",-98.51739654024662,45.47328567547946,42287,2839.01,43.006,false,,true
46820,"Vermillion, SD",-96.936772,42.808955,14967,412.031,5.388,false,,true
47980,"Watertown, SD",-97.129856,44.91407,28325,687.585,29.579,false,,true
39660,"Rapid City, SD",-103.24214382704442,44.09041337784954,147392,7804.642,21.683999999999997,true,452,true
33580,"Mitchell, SD",-98.01369647802593,43.72669849966986,25747,1439.4569999999999,3.297,false,,true
38180,"Pierre, SD",-100.32581740868001,44.381308612677756,20745,2185.959,131.933,false,,true
43940,"Spearfish, SD",-103.80587599999998,44.453405,25768,800.053,0.258,false,452,true
49460,"Yankton, SD",-97.396931,42.90126,23310,521.189,11.072,false,,true
28940,"Knoxville, TN",-84.0569314681889,35.96468336981955,903300,3500.93,148.927,true,315,true
43180,"Shelbyville, TN",-86.465018,35.512233,50237,473.639,1.151,false,400,true
17420,"Cleveland, TN",-84.81916507107516,35.16155261865509,126164,763.367,10.373,true,174,true
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",-86.68572922041488,36.08820842303136,2014444,6301.93,76.238,true,400,true
27740,"Johnson City, TN",-82.36779045083257,36.30873512954145,207285,853.812,10.089,true,304,true
27180,"Jackson, TN",-88.84072283365825,35.721035813206356,180504,1711.183,2.789,true,,true
35460,"Newport, TN",-83.174047,35.947274,35999,436.135,6.924,false,315,true
46100,"Tullahoma-Manchester, TN",-86.14629336996954,35.4383861460606,64350,558.187,6.785,false,400,true
18900,"Crossville, TN",-85.017779,35.955637,61145,681.306,3.513,false,,true
20540,"Dyersburg, TN",-89.35836100000002,36.059417,36801,512.351,13.838,false,,true
49010,"Winchester, TN",-86.11615900000001,35.208173,42774,554.497,21.254,false,400,true
24620,"Greeneville, TN",-82.832594,36.17748,70152,622.169,1.969,false,304,true
34100,"Morristown, TN",-83.36895702968663,36.146393004480544,119182,436.26099999999997,53.859,true,315,true
28700,"Kingsport-Bristol, TN-VA",-82.41210768828688,36.56315697642175,307614,2010.3890000000001,37.094,true,304,true
37540,"Paris, TN",-88.29136900000002,36.319829,32199,561.902,31.499,false,,true
18260,"Cookeville, TN",-85.48278619088249,36.162773070415255,141333,1520.067,16.281,false,,true
29980,"Lawrenceburg, TN",-87.353601,35.237607,44159,617.13,0.857,false,400,true
22190,"Fayetteville, TN",-86.57174,35.105199,35319,570.342,0.375,false,290,true
11940,"Athens, TN",-84.64070959012275,35.44073870587879,66034,625.252,23.583000000000002,false,174,true
30280,"Lewisburg, TN",-86.770825,35.496732,34318,375.462,0.696,false,400,true
46460,"Union City, TN",-89.07991,36.397163,30787,544.847,10.598,false,542,true
42940,"Sevierville, TN",-83.58249,35.864247,98380,592.489,5.208,false,315,true
32660,"McMinnville, TN",-85.794787,35.695188,40953,432.673,1.361,false,,true
32280,"Martin, TN",-88.77381700000001,36.292493,32902,580.353,1.431,false,542,true
37300,"Palestine, TX",-95.68393399999998,31.775312,57922,1062.617,15.384,false,,true
11380,"Andrews, TX",-102.539607,32.321401,18610,1500.721,0.37,false,372,true
31260,"Lufkin, TX",-94.716132,31.313526,86395,797.865,66.912,false,,true
18580,"Corpus Christi, TX",-97.40360000229842,27.777748473590226,445763,1784.5700000000002,616.773,true,204,true
48660,"Wichita Falls, TX",-98.53443276040345,33.90228767598293,148128,2619.642,55.567,true,,true
11100,"Amarillo, TX",-101.85646078919319,35.17127293175803,268691,5150.982000000001,32.796,true,108,true
41700,"San Antonio-New Braunfels, TX",-98.4935090022807,29.501255765095227,2558143,7313.183999999999,57.67700000000001,true,484,true
26420,"Houston-Pasadena-The Woodlands, TX",-95.43195597531576,29.79561213901045,7149642,8837.94,1233.8039999999999,true,288,true
12420,"Austin-Round Rock-San Marcos, TX",-97.74091151366687,30.331563453239095,2283371,4219.505,58.226,true,,true
13300,"Beeville, TX",-97.733787,28.395559,31047,880.239,0.095,false,,true
28660,"Killeen-Temple, TX",-97.65744734202349,31.109188583742668,475367,2818.607,42.073,true,,true
47380,"Waco, TX",-97.18623792181934,31.543831810336666,295782,2785.1310000000003,51.526,true,,true
17780,"College Station-Bryan, TX",-96.36291594966842,30.6357443784483,268248,2100.375,33.431,true,,true
10860,"Alice, TX",-98.0754967788385,27.671441346531207,45967,1808.531,3.654,false,204,true
15220,"Brownwood, TX",-98.98926799999998,31.731619,38095,944.452,12.5,false,,true
38920,"Port Lavaca, TX",-96.625881,28.589156999999997,20106,506.937,525.729,false,544,true
10180,"Abilene, TX",-99.74691705100761,32.444808391966205,176579,2743.513,14.190999999999999,true,101,true
15180,"Brownsville-Harlingen, TX",-97.56119600000001,26.047417999999997,421017,891.71,384.719,true,154,true
34420,"Mount Pleasant, TX",-94.91826774753986,33.11221442507722,55684,853.9000000000001,33.677,false,,true
27380,"Jacksonville, TX",-95.21620199999998,31.913487999999997,50412,1052.955,9.217,false,540,true
31180,"Lubbock, TX",-101.90975768291179,33.5455107631495,351268,5264.558,11.251,true,352,true
19100,"Dallas-Fort Worth-Arlington, TX",-96.94560025856126,32.862838543676,7637387,8675.151,332.045,true,206,true
23620,"Gainesville, TX",-97.13378999999999,33.607384,41668,874.826,23.676,false,206,true
25820,"Hereford, TX",-102.402802,34.835619,18583,1496.822,1.516,false,,true
36220,"Odessa, TX",-102.389586,31.866684,165171,897.858,3.96,true,372,true
21340,"El Paso, TX",-106.36251434157099,31.781496565262028,868859,5583.759,2.9010000000000002,true,238,true
44500,"Stephenville, TX",-98.225168,32.21206,42545,1083.179,6.628,false,,true
14300,"Bonham, TX",-96.181312,33.556926,35662,890.835,8.049,false,206,true
38380,"Plainview, TX",-101.68994095652445,34.12874525925535,37924,1996.8229999999999,0.475,false,352,true
23240,"Fredericksburg, TX",-98.908076,30.273640999999998,26725,1058.202,3.475,false,484,true
47020,"Victoria, TX",-97.0180329688582,28.816856407145252,98331,1734.117,14.083,true,544,true
37420,"Pampa, TX",-100.93074700378467,35.53738465180919,22054,1850.0320000000002,3.493,false,,true
43300,"Sherman-Denison, TX",-96.626605,33.644861,135543,932.836,46.361,true,206,true
30980,"Longview, TX",-94.72357537886204,32.48073175547899,286184,2680.618,42.066,true,,true
13140,"Beaumont-Port Arthur, TX",-94.05134637267852,30.07538307668935,397565,2101.136,288.59799999999996,true,,true
11980,"Athens, TX",-95.889359,32.241331,82150,873.781,74.654,false,206,true
32580,"McAllen-Edinburg-Mission, TX",-98.184508,26.235916,870781,1570.957,11.869,true,365,true
24180,"Granbury, TX",-97.76225999999998,32.434349,61598,420.69,16.13,false,206,true
44860,"Sulphur Springs, TX",-95.589265,33.124495,36787,767.431,25.341,false,206,true
13700,"Big Spring, TX",-101.463071,32.241408,34860,900.791,3.414,false,,true
14420,"Borger, TX",-101.44711999999998,35.679194,20617,887.42,7.532,false,108,true
41660,"San Angelo, TX",-100.46583045539721,31.448772168718524,121516,2573.545,18.631,true,,true
28500,"Kerrville, TX",-99.159357,30.040273,52598,1103.332,3.951,false,484,true
28780,"Kingsville, TX",-97.856967,27.491433,31040,881.306,208.897,false,204,true
37580,"Paris, TX",-95.44835502379178,33.65979110816376,61675,1951.2269999999999,38.611999999999995,false,,true
33260,"Midland, TX",-102.09822479310948,32.008250314016664,175220,1815.3139999999999,2.388,true,372,true
13060,"Bay City, TX",-95.998903,28.918149,36255,1092.918,519.594,false,288,true
20580,"Eagle Pass, TX",-100.478172,28.706412,57887,1279.473,12.306,true,,true
20300,"Dumas, TX",-101.95650199999999,35.902872,21358,899.698,9.923,false,,true
34860,"Nacogdoches, TX",-94.644584,31.625667,64653,946.324,34.645,false,,true
18620,"Corsicana, TX",-96.485996,32.081317,52624,1009.702,76.3,false,206,true
45020,"Sweetwater, TX",-100.411741,32.451081,14738,911.997,1.951,false,101,true
33420,"Mineral Wells, TX",-98.163963,32.779308,28409,952.549,32.959,false,206,true
45880,"Town of Pecos, TX",-103.52632200000001,31.387128,14748,2635.354,6.717,false,,true
43660,"Snyder, TX",-100.909103,32.704112,16932,905.445,2.099,false,,true
46340,"Tyler, TX",-95.30098099999998,32.326145,233479,921.473,28.249,true,540,true
40100,"Rio Grande City-Roma, TX",-98.84341500000001,26.387766,65920,1223.179,5.925,false,365,true
46620,"Uvalde, TX",-99.757846,29.243318000000002,24564,1551.921,6.713,false,,true
19620,"Del Rio, TX",-100.898072,29.380944,47586,3144.75,87.92,false,,true
26660,"Huntsville, TX",-95.538696,30.725831999999997,76400,784.222,17.276,false,288,true
14780,"Brenham, TX",-96.397834,30.181502,35805,604.194,17.557,false,288,true
29700,"Laredo, TX",-99.475549,27.522979,267114,3361.478,14.114,true,,true
20900,"El Campo, TX",-96.175435,29.276712,41570,1086.142,8.228,false,288,true
46900,"Vernon, TX",-99.296953,34.144872,12887,970.946,7.028,false,,true
39700,"Raymondville, TX",-97.777449,26.452375999999997,20164,590.602,194.165,false,154,true
49820,"Zapata, TX",-99.266007,26.903441,13889,998.412,59.603,false,,true
39220,"Price, UT",-110.777569,39.602446,20412,1479.184,6.118,false,,true
36260,"Ogden, UT",-111.96939848336696,41.10663041430359,637197,1484.508,421.42800000000005,true,482,true
16260,"Cedar City, UT",-113.076161,37.70887400000001,57289,3296.337,4.398,false,,true
39340,"Provo-Orem-Lehi, UT",-111.7522172384808,40.26899391010973,671185,5395.759,154.252,true,482,true
21740,"Evanston, WY-UT",-110.81743072027528,41.32670800696864,22960,3110.568,63.989,false,,true
41620,"Salt Lake City-Murray, UT",-111.95286849580403,40.63445258722065,1257936,7684.016,407.712,true,482,true
25720,"Heber, UT",-111.44440779427102,40.62970946015944,77145,3047.593,40.829,false,482,true
46860,"Vernal, UT",-109.59027000000002,40.426449,35620,4482.383,21.666,false,,true
41100,"St. George, UT",-113.524041,37.13018,180279,2427.439,3.005,true,,true
13540,"Bennington, VT",-73.148622,42.980347,37347,674.807,2.661,false,,true
15540,"Burlington-South Burlington, VT",-73.12107319300092,44.56934082398631,225562,1249.728,253.529,true,162,true
40860,"Rutland, VT",-73.041302,43.602602,60572,929.723,14.96,false,,true
12740,"Barre, VT",-72.587175,44.24330900000001,59807,686.578,8.174,false,162,true
14710,"Brattleboro, VT",-72.627862,42.952898,45905,785.466,12.71,false,313,true
16820,"Charlottesville, VA",-78.50083173011852,38.030618888969144,221524,1644.5259999999998,13.777,true,,true
40060,"Richmond, VA",-77.48826272950602,37.49640399328685,1314434,4364.365000000001,127.74300000000002,true,,true
31340,"Lynchburg, VA",-79.24339893716628,37.35588915427019,261593,2120.473,26.442,true,,true
44420,"Staunton-Stuarts Draft, VA",-79.01702512215226,38.123664124225684,125433,1001.9639999999999,3.88,true,277,true
40220,"Roanoke, VA",-79.9512962595113,37.253197347992554,315251,1867.568,27.883000000000003,true,,true
13980,"Blacksburg-Christiansburg-Radford, VA",-80.50239918400513,37.15506223083353,181854,1454.5089999999998,17.544999999999998,true,,true
49020,"Winchester, VA-WV",-78.25309469475908,39.19439461714762,142632,1062.73,6.494,true,548,true
32300,"Martinsville, VA",-79.89425911884798,36.68857345940744,64433,393.307,2.087,false,,true
29470,"Lake of the Woods, VA",-77.95473700000001,38.271901,36254,341.078,2.505,false,548,true
19260,"Danville, VA",-79.41036968087106,36.6961377402489,103091,1011.8000000000001,10.133,false,,true
25500,"Harrisonburg, VA",-78.8496650107028,38.447871443169994,135571,867.1279999999999,4.162,true,277,true
14140,"Bluefield, WV-VA",-81.3106863261082,37.269419205948466,100093,937.753,2.843,false,,true
36830,"Othello, WA",-119.03149200000001,46.864934,20613,1924.989,4.813,false,393,true
28420,"Kennewick-Richland, WA",-119.22848314735498,46.25331406465934,303622,2941.724,82.936,true,314,true
48300,"Wenatchee-East Wenatchee, WA",-120.28631004248646,47.52106566645903,122012,4740.422,102.785,true,,true
38820,"Port Angeles, WA",-123.436581,48.094969,77155,1738.741,930.276,false,,true
31020,"Longview-Kelso, WA",-122.894833,46.135463,110730,1141.159,25.272,true,440,true
34180,"Moses Lake, WA",-119.466088,47.14473,99123,2679.55,111.897,false,393,true
10140,"Aberdeen, WA",-123.76751700000001,46.991256,75636,1901.474,322.129,false,,true
36020,"Oak Harbor, WA",-122.57695099999998,48.2063,86857,208.474,308.851,false,500,true
39040,"Port Townsend, WA",-122.820477,48.010517,32977,1803.728,384.169,false,,true
42660,"Seattle-Tacoma-Bellevue, WA",-122.26276279549096,47.542732423457274,4018762,5869.717000000001,438.948,true,500,true
14740,"Bremerton-Silverdale-Port Orchard, WA",-122.63286999999998,47.612218,275611,395.102,170.729,true,500,true
21260,"Ellensburg, WA",-120.630456,47.051833,44337,2297.28,35.709,false,,true
16500,"Centralia, WA",-122.83923100000001,46.61892,82149,2402.782,33.564,false,500,true
43220,"Shelton, WA",-123.034441,47.288559,65726,959.548,91.495,false,500,true
34580,"Mount Vernon-Anacortes, WA",-122.33533999999999,48.4668,129523,1730.246,186.789,true,500,true
44060,"Spokane-Spokane Valley, WA",-117.4037728595994,47.72758457749443,585784,4241.318,79.678,true,518,true
36500,"Olympia-Lacey-Tumwater, WA",-122.83657600000001,47.00087,294793,722.496,51.594,true,500,true
47460,"Walla Walla, WA",-118.39118099999999,46.077907,62584,1270.033,28.932,true,314,true
13380,"Bellingham, WA",-122.487638,48.82321,226847,2107.918,396.956,true,,true
39420,"Pullman, WA",-117.21808000000001,46.793601,47973,2159.262,18.628,false,446,true
49420,"Yakima, WA",-120.42158999999998,46.519342,256728,4294.512,15.903,true,,true
16620,"Charleston, WV",-81.64723799280408,38.335690260777284,210605,1745.121,12.812000000000001,true,170,true
17220,"Clarksburg, WV",-80.32165000663821,39.297006177765,90434,908.502,4.17,false,242,true
13220,"Beckley, WV",-81.17511118088939,37.86271679222099,115079,1266.9720000000002,10.723,true,,true
21900,"Fairmont, WV",-80.178811,39.484338,56205,308.753,2.765,false,242,true
34060,"Morgantown, WV",-79.88660103587078,39.60451513413501,140038,1008.906,8.363,true,,true
21180,"Elkins, WV",-79.87245200000001,38.870878,27932,1039.7,0.258,false,,true
37620,"Parkersburg-Vienna, WV",-81.52266446537863,39.25463235060901,89490,599.011,12.521999999999998,true,425,true
39960,"Rice Lake, WI",-91.815142,45.43700199999999,46711,863.047,26.716,false,,true
24580,"Green Bay, WI",-88.01965589762186,44.54634302274056,328268,1870.027,978.8409999999999,true,267,true
11540,"Appleton, WI",-88.371448819167,44.27500931635595,243147,955.807,85.878,true,118,true
20740,"Eau Claire, WI",-91.40605740092907,44.865259316748734,172007,1646.277,40.186,true,232,true
